Station,Zip,Location,ann-tmin-prbfst-t24Fp50.txt,ann-tmin-prbfst-t24Fp60.txt,ann-tmin-prbfst-t24Fp70.txt,ann-tmin-prbfst-t24Fp80.txt,ann-tmin-prbfst-t24Fp90.txt,ann-tmin-prbfst-t28Fp50.txt,ann-tmin-prbfst-t28Fp60.txt,ann-tmin-prbfst-t28Fp70.txt,ann-tmin-prbfst-t28Fp80.txt,ann-tmin-prbfst-t28Fp90.txt,ann-tmin-prbfst-t32Fp50.txt,ann-tmin-prbfst-t32Fp60.txt,ann-tmin-prbfst-t32Fp70.txt,ann-tmin-prbfst-t32Fp80.txt,ann-tmin-prbfst-t32Fp90.txt,ann-tmin-prblst-t24Fp50.txt,ann-tmin-prblst-t24Fp60.txt,ann-tmin-prblst-t24Fp70.txt,ann-tmin-prblst-t24Fp80.txt,ann-tmin-prblst-t24Fp90.txt,ann-tmin-prblst-t28Fp50.txt,ann-tmin-prblst-t28Fp60.txt,ann-tmin-prblst-t28Fp70.txt,ann-tmin-prblst-t28Fp80.txt,ann-tmin-prblst-t28Fp90.txt,ann-tmin-prblst-t32Fp50.txt,ann-tmin-prblst-t32Fp60.txt,ann-tmin-prblst-t32Fp70.txt,ann-tmin-prblst-t32Fp80.txt,ann-tmin-prblst-t32Fp90.txt
USC00419916,75501,Texarkana,12/19R,12/24R,12/29R,01/04R,01/14R,12/04R,12/08R,12/12R,12/18R,12/26R,11/21R,11/25R,11/30R,12/03R,12/10R,02/05R,01/31R,01/27R,01/19R,01/08R,02/20R,02/16R,02/11R,02/04R,01/30R,03/05R,03/02R,02/27R,02/22R,02/16R
USC00419952,77995,Yoakum,12/30R,01/03R,01/11R,01/22R,02/06R,12/19R,12/24R,01/01R,01/07R,01/21R,12/05R,12/09R,12/13R,12/20R,12/31R,01/24R,01/15R,01/06R,12/31R,12/22R,02/06R,02/01R,01/26R,01/16R,01/01R,02/25R,02/19R,02/13R,02/06R,01/29R
USC00419976,78076,Zapata,12/28R,01/01R,01/04R,01/11R,01/28R,12/30R,01/03R,01/09R,01/19R,02/02R,12/23R,12/28R,01/02R,01/10R,01/24R,12/31R,12/29R,12/26R,12/21R,12/14R,01/09R,01/04R,12/31R,12/27R,12/19R,01/27R,01/20R,01/11R,01/04R,12/26R
USC00420050,84023,Dutch John,10/16R,10/19R,10/21R,10/24R,10/28R,10/03R,10/05R,10/08R,10/12R,10/16R,09/23R,09/25R,09/28R,10/01R,10/04R,04/23R,04/20R,04/15R,04/11R,04/06R,05/08R,05/05R,05/02R,04/29R,04/24R,05/25R,05/21R,05/18R,05/14R,05/10R
USC00420061,84004,Alpine,11/05S,11/08S,11/11S,11/15S,11/19S,10/23S,10/26S,10/29S,11/02S,11/07S,10/08S,10/11S,10/15S,10/19S,10/23S,04/02S,03/30S,03/26S,03/19S,03/12S,04/20S,04/16S,04/12S,04/07S,03/31S,05/07S,05/03S,04/30S,04/27S,04/21S
USC00420072,84092,Sandy,10/04S,10/07S,10/11S,10/16S,10/22S,09/26S,09/28S,10/01S,10/04S,10/09S,09/18S,09/21S,09/23S,09/26S,09/29S,05/21S,05/18S,05/13S,05/09S,05/04S,06/01S,05/29S,05/25S,05/21S,05/17S,06/11S,06/07S,06/05S,06/01S,05/27S
USC00420086,84710,Alton,10/21S,10/24S,10/28S,11/01S,11/06S,10/08S,10/11S,10/14S,10/18S,10/23S,09/26S,09/29S,10/02S,10/05S,10/10S,05/03S,05/01S,04/27S,04/23S,04/15S,05/19S,05/16S,05/12S,05/08S,05/02S,06/03S,06/01S,05/28S,05/24S,05/18S
USC00420168,84743,Kingston,09/30R,10/02R,10/05R,10/09R,10/13R,09/21R,09/24R,09/26R,09/30R,10/03R,-4444R,-4444R,-4444R,-4444R,-4444R,05/10R,05/07R,05/03R,04/30R,04/26R,05/31R,05/26R,05/22R,05/17R,05/11R,-4444R,-4444R,-4444R,-4444R,-4444R
USC00420336,84540,Thompson,11/23R,11/25R,11/28R,12/01R,12/05R,11/11R,11/14R,11/16R,11/19R,11/22R,10/31R,11/02R,11/05R,11/08R,11/12R,02/26R,02/22R,02/17R,02/12R,02/07R,03/17R,03/12R,03/07R,03/02R,02/24R,04/07R,04/03R,03/30R,03/25R,03/17R
USC00420490,84404,Ogden,11/25R,11/29R,12/01R,12/05R,12/11R,11/15R,11/18R,11/21R,11/25R,11/29R,11/04R,11/07R,11/10R,11/14R,11/18R,03/03R,03/01R,02/26R,02/21R,02/15R,03/14R,03/10R,03/07R,03/04R,02/28R,04/06R,04/02R,03/28R,03/20R,03/13R
USC00420527,84713,Beaver,10/16R,10/19R,10/23R,10/27R,11/01R,10/04R,10/07R,10/10R,10/15R,10/21R,09/25R,09/27R,09/30R,10/03R,10/08R,05/03R,04/30R,04/28R,04/24R,04/19R,05/16R,05/13R,05/10R,05/06R,05/01R,05/31R,05/28R,05/24R,05/20R,05/14R
USC00420688,84741,Kanab,11/24R,11/26R,11/29R,12/01R,12/05R,11/14R,11/16R,11/19R,11/21R,11/24R,11/02R,11/05R,11/07R,11/11R,11/15R,03/01R,02/25R,02/19R,02/14R,02/08R,03/23R,03/19R,03/14R,03/08R,02/28R,04/11R,04/07R,04/02R,03/29R,03/21R
USC00420730,84631,Fillmore,10/14C,10/17C,10/20C,10/23C,10/27C,10/02C,10/05C,10/07C,10/11C,10/16C,09/24C,09/26C,09/29C,10/01C,10/05C,04/28C,04/24C,04/21C,04/16C,04/10C,05/10C,05/07C,05/04C,05/01C,04/26C,05/27C,05/23C,05/20C,05/16C,05/10C
USC00420738,84511,Blanding,11/12S,11/14S,11/17S,11/20S,11/24S,11/02S,11/05S,11/08S,11/12S,11/16S,10/22S,10/25S,10/28S,11/01S,11/06S,03/29S,03/24S,03/18S,03/12S,03/04S,04/15S,04/11S,04/08S,04/02S,03/26S,04/29S,04/26S,04/23S,04/19S,04/13S
USC00420788,84511,Blanding,11/04S,11/06S,11/10S,11/14S,11/18S,10/25S,10/27S,10/31S,11/02S,11/06S,10/14S,10/17S,10/19S,10/23S,10/27S,03/22S,03/19S,03/14S,03/09S,03/02S,04/07S,04/05S,04/02S,03/30S,03/23S,04/23S,04/19S,04/16S,04/12S,04/08S
USC00420802,84078,Vernal,10/31R,11/02R,11/05R,11/09R,11/14R,10/18R,10/20R,10/23R,10/27R,11/01R,10/05R,10/08R,10/11R,10/15R,10/19R,04/12R,04/08R,04/04R,03/31R,03/25R,04/28R,04/24R,04/20R,04/15R,04/09R,05/10R,05/07R,05/04R,05/01R,04/26R
USC00420820,84010,Bountiful,11/15S,11/18S,11/21S,11/25S,11/29S,11/04S,11/07S,11/10S,11/14S,11/18S,10/22S,10/25S,10/29S,11/02S,11/07S,03/20S,03/15S,03/10S,03/06S,02/28S,04/09S,04/04S,03/31S,03/25S,03/16S,04/27S,04/23S,04/19S,04/13S,04/05S
USC00420849,84716,Boulder,11/06S,11/10S,11/13S,11/16S,11/20S,10/26S,10/29S,11/02S,11/06S,11/12S,10/13S,10/17S,10/21S,10/25S,10/31S,04/10S,04/06S,04/01S,03/26S,03/18S,04/26S,04/22S,04/18S,04/13S,04/06S,05/09S,05/05S,05/02S,04/29S,04/23S
USC00420928,84302,Brigham City,10/27S,10/30S,11/01S,11/05S,11/10S,10/11S,10/15S,10/19S,10/22S,10/27S,09/29S,10/01S,10/04S,10/08S,10/13S,04/07S,04/02S,03/29S,03/22S,03/14S,04/28S,04/25S,04/21S,04/16S,04/09S,05/14S,05/11S,05/07S,05/03S,04/29S
USC00421008,84726,Escalante,10/20S,10/23S,10/26S,10/30S,11/04S,10/07S,10/10S,10/13S,10/17S,10/21S,09/26S,09/28S,10/01S,10/04S,10/09S,04/30S,04/27S,04/23S,04/18S,04/11S,05/11S,05/07S,05/04S,05/01S,04/27S,05/28S,05/24S,05/20S,05/16S,05/10S
USC00421020,84734,Hanksville,12/01R,12/05R,12/08R,12/12R,12/18R,11/20R,11/22R,11/25R,11/28R,12/02R,11/10R,11/12R,11/15R,11/17R,11/21R,02/20R,02/16R,02/11R,02/06R,01/31R,03/10R,03/06R,03/02R,02/26R,02/19R,03/31R,03/27R,03/22R,03/17R,03/11R
USC00421144,84083,Wendover,10/19S,10/21S,10/24S,10/27S,11/01S,10/07S,10/09S,10/12S,10/16S,10/20S,09/27S,09/30S,10/02S,10/05S,10/09S,04/19S,04/15S,04/12S,04/08S,04/03S,05/01S,04/28S,04/25S,04/21S,04/15S,05/14S,05/11S,05/07S,05/03S,04/29S
USC00421163,84535,Monticello,11/16S,11/19S,11/22S,11/26S,12/02S,11/04S,11/08S,11/12S,11/15S,11/20S,10/23S,10/27S,10/31S,11/04S,11/10S,03/24S,03/18S,03/12S,03/06S,02/27S,04/13S,04/08S,04/03S,03/28S,03/19S,04/27S,04/24S,04/20S,04/15S,04/07S
USC00421168,84511,Blanding,11/06S,11/08S,11/12S,11/15S,11/19S,10/26S,10/29S,11/01S,11/03S,11/08S,10/14S,10/17S,10/20S,10/23S,10/28S,04/02S,03/30S,03/25S,03/20S,03/11S,04/15S,04/12S,04/09S,04/05S,03/31S,04/29S,04/26S,04/23S,04/19S,04/14S
USC00421171,84734,Hanksville,11/16C,11/19C,11/21C,11/24C,11/30C,11/07C,11/10C,11/12C,11/15C,11/19C,10/27C,10/31C,11/03C,11/06C,11/10C,03/18C,03/13C,03/08C,03/02C,02/22C,04/05C,03/31C,03/28C,03/22C,03/14C,04/22C,04/18C,04/13C,04/08C,04/01C
USC00421214,84528,Huntington,10/22S,10/24S,10/27S,10/31S,11/03S,10/08S,10/11S,10/14S,10/18S,10/22S,09/27S,09/30S,10/03S,10/05S,10/10S,04/23S,04/20S,04/16S,04/12S,04/07S,05/04S,05/02S,04/29S,04/26S,04/21S,05/18S,05/15S,05/12S,05/08S,05/03S
USC00421241,84532,Moab,11/14R,11/16R,11/19R,11/22R,11/26R,11/03R,11/05R,11/08R,11/12R,11/16R,10/23R,10/27R,10/30R,11/02R,11/06R,03/14R,03/09R,03/04R,02/28R,02/19R,04/01R,03/28R,03/23R,03/18R,03/10R,04/16R,04/12R,04/08R,04/03R,03/29R
USC00421260,84720,Cedar City,10/27R,11/01R,11/03R,11/08R,11/13R,10/14R,10/18R,10/22R,10/27R,11/03R,10/04R,10/06R,10/10R,10/14R,10/20R,04/21R,04/16R,04/12R,04/07R,03/31R,05/04R,04/30R,04/28R,04/24R,04/16R,05/19R,05/16R,05/12R,05/08R,05/02R
USC00421308,84535,Monticello,11/01S,11/04S,11/07S,11/11S,11/16S,10/21S,10/23S,10/26S,10/30S,11/04S,10/10S,10/13S,10/15S,10/18S,10/22S,04/16S,04/11S,04/07S,04/02S,03/26S,05/02S,04/29S,04/25S,04/21S,04/14S,05/17S,05/13S,05/09S,05/05S,05/01S
USC00421432,84743,Kingston,10/08R,10/12R,10/16R,10/19R,10/24R,09/29R,10/02R,10/04R,10/08R,10/12R,09/21R,09/24R,09/26R,09/29R,10/02R,05/03R,04/30R,04/27R,04/23R,04/17R,05/17R,05/13R,05/09R,05/05R,04/30R,06/02R,05/30R,05/25R,05/21R,05/14R
USC00421590,84017,Coalville,09/16R,09/19R,09/22R,09/25R,09/30R,-4444R,-4444R,-4444R,-4444R,-4444R,-4444R,-4444R,-4444R,-4444R,-4444R,06/02R,05/30R,05/26R,05/21R,05/16R,-4444R,-4444R,-4444R,-4444R,-4444R,-4444R,-4444R,-4444R,-4444R,-4444R
USC00421759,84121,Salt Lake City,11/13S,11/17S,11/20S,11/24S,11/28S,11/03S,11/06S,11/10S,11/14S,11/19S,10/22S,10/26S,10/30S,11/03S,11/08S,03/26S,03/19S,03/13S,03/07S,02/28S,04/12S,04/08S,04/03S,03/28S,03/19S,04/28S,04/24S,04/20S,04/15S,04/07S
USC00421918,84306,Collinston,11/07S,11/10S,11/14S,11/17S,11/22S,10/25S,10/28S,11/01S,11/04S,11/09S,10/10S,10/13S,10/17S,10/21S,10/27S,04/02S,03/28S,03/21S,03/15S,03/08S,04/21S,04/16S,04/11S,04/05S,03/30S,05/04S,05/01S,04/28S,04/24S,04/17S
USC00422057,84604,Provo,10/16S,10/19S,10/22S,10/25S,10/30S,10/01S,10/03S,10/06S,10/10S,10/15S,-4444S,-4444S,-4444S,-4444S,-4444S,04/30S,04/26S,04/22S,04/17S,04/10S,05/14S,05/11S,05/07S,05/04S,04/30S,-4444S,-4444S,-4444S,-4444S,-4444S
USC00422101,84624,Delta,10/23R,10/26R,10/29R,11/01R,11/05R,10/10R,10/13R,10/16R,10/19R,10/23R,09/29R,10/01R,10/04R,10/07R,10/11R,04/19R,04/15R,04/11R,04/06R,03/31R,05/01R,04/28R,04/25R,04/21R,04/16R,05/14R,05/11R,05/07R,05/03R,04/29R
USC00422150,84532,Moab,10/23R,10/26R,10/28R,11/01R,11/04R,10/12R,10/15R,10/18R,10/20R,10/24R,10/02R,10/05R,10/07R,10/10R,10/14R,04/09R,04/05R,04/01R,03/28R,03/21R,04/25R,04/21R,04/18R,04/13R,04/07R,05/06R,05/03R,05/01R,04/28R,04/23R
USC00422173,84078,Vernal,10/25R,10/28R,10/31R,11/02R,11/06R,10/13R,10/16R,10/19R,10/22R,10/26R,10/02R,10/04R,10/07R,10/10R,10/15R,04/10R,04/07R,04/04R,03/31R,03/24R,04/25R,04/21R,04/18R,04/13R,04/08R,05/07R,05/05R,05/02R,04/29R,04/24R
USC00422235,84020,Draper,11/14R,11/18R,11/21R,11/25R,11/30R,11/03R,11/06R,11/10R,11/14R,11/19R,10/22R,10/25R,10/28R,11/01R,11/06R,03/13R,03/08R,03/04R,02/28R,02/20R,04/03R,03/31R,03/26R,03/19R,03/11R,04/20R,04/17R,04/12R,04/07R,03/31R
USC00422253,84021,Duchesne,10/23C,10/26C,10/28C,10/31C,11/04C,10/12C,10/15C,10/18C,10/20C,10/24C,10/01C,10/03C,10/06C,10/09C,10/13C,04/14C,04/11C,04/08C,04/04C,03/30C,04/29C,04/26C,04/22C,04/18C,04/12C,05/14C,05/11C,05/07C,05/03C,04/28C
USC00422257,84022,Dugway,10/23S,10/26S,10/29S,11/01S,11/07S,10/10S,10/13S,10/16S,10/20S,10/24S,09/30S,10/02S,10/05S,10/08S,10/12S,04/19S,04/15S,04/10S,04/06S,03/30S,05/01S,04/28S,04/25S,04/21S,04/15S,05/13S,05/10S,05/06S,05/03S,04/29S
USC00422385,84017,Coalville,10/09C,10/13C,10/16C,10/20C,10/25C,09/27C,09/30C,10/03C,10/06C,10/11C,09/17C,09/19C,09/22C,09/25C,09/29C,04/30C,04/27C,04/23C,04/18C,04/11C,05/15C,05/11C,05/08C,05/04C,04/29C,06/01C,05/29C,05/24C,05/20C,05/15C
USC00422561,84714,Beryl,10/04R,10/07R,10/10R,10/14R,10/19R,09/26R,09/28R,10/01R,10/04R,10/07R,-4444R,-4444R,-4444R,-4444R,-4444R,05/08R,05/05R,05/02R,04/29R,04/25R,05/23R,05/19R,05/16R,05/12R,05/07R,-4444R,-4444R,-4444R,-4444R,-4444R
USC00422592,84726,Escalante,11/01S,11/04S,11/07S,11/11S,11/15S,10/21S,10/24S,10/27S,10/31S,11/04S,10/08S,10/11S,10/14S,10/18S,10/22S,04/07S,04/03S,03/30S,03/26S,03/18S,04/25S,04/22S,04/17S,04/13S,04/07S,05/10S,05/06S,05/03S,04/30S,04/25S
USC00422607,84728,Garrison,10/20S,10/23S,10/26S,10/30S,11/03S,10/08S,10/11S,10/15S,10/18S,10/23S,09/29S,10/01S,10/03S,10/06S,10/11S,04/19S,04/14S,04/10S,04/06S,03/31S,05/01S,04/29S,04/25S,04/21S,04/14S,05/15S,05/12S,05/08S,05/04S,04/30S
USC00422696,84013,Cedar Valley,09/28S,09/30S,10/03S,10/05S,10/09S,09/18S,09/21S,09/24S,09/27S,10/01S,-4444S,-4444S,-4444S,-4444S,-4444S,05/15S,05/12S,05/08S,05/04S,04/30S,05/31S,05/28S,05/24S,05/20S,05/15S,-4444S,-4444S,-4444S,-4444S,-4444S
USC00422726,84037,Kaysville,11/16R,11/19R,11/22R,11/26R,12/01R,11/03R,11/06R,11/10R,11/14R,11/18R,10/22R,10/24R,10/27R,11/01R,11/05R,03/15R,03/11R,03/08R,03/03R,02/26R,04/01R,03/29R,03/25R,03/19R,03/13R,04/18R,04/14R,04/10R,04/04R,03/30R
USC00422798,84523,Ferron,10/26C,10/30C,11/01C,11/05C,11/09C,10/15C,10/18C,10/21C,10/24C,10/29C,10/05C,10/08C,10/10C,10/14C,10/18C,04/13C,04/10C,04/05C,03/31C,03/23C,04/30C,04/27C,04/23C,04/19C,04/12C,05/13C,05/09C,05/05C,05/02C,04/28C
USC00422828,84631,Fillmore,11/04S,11/07S,11/10S,11/14S,11/18S,10/22S,10/26S,10/30S,11/02S,11/07S,10/08S,10/12S,10/16S,10/19S,10/25S,04/06S,04/01S,03/27S,03/20S,03/11S,04/25S,04/21S,04/16S,04/10S,04/01S,05/08S,05/04S,04/30S,04/27S,04/21S
USC00422864,84023,Dutch John,10/10S,10/14S,10/18S,10/21S,10/25S,09/29S,10/01S,10/04S,10/08S,10/13S,09/19S,09/21S,09/24S,09/27S,10/01S,05/01S,04/29S,04/26S,04/22S,04/16S,05/17S,05/13S,05/09S,05/05S,05/01S,06/01S,05/29S,05/26S,05/21S,05/16S
USC00423012,84766,Sevier,10/06R,10/09R,10/12R,10/17R,10/22R,09/27R,09/29R,10/02R,10/05R,10/10R,09/19R,09/21R,09/24R,09/26R,09/30R,05/07R,05/04R,05/01R,04/27R,04/21R,05/23R,05/19R,05/15R,05/10R,05/04R,06/05R,06/02R,05/30R,05/26R,05/20R
USC00423097,84044,Magna,11/23R,11/26R,11/29R,12/02R,12/08R,11/14R,11/16R,11/19R,11/22R,11/26R,11/03R,11/06R,11/09R,11/13R,11/17R,03/02R,02/27R,02/21R,02/16R,02/10R,03/21R,03/16R,03/12R,03/06R,02/28R,04/11R,04/07R,04/01R,03/27R,03/18R
USC00423348,84029,Grantsville,11/08R,11/11R,11/13R,11/16R,11/20R,10/27R,10/30R,11/02R,11/05R,11/10R,10/14R,10/17R,10/20R,10/24R,10/28R,04/01R,03/28R,03/23R,03/17R,03/10R,04/19R,04/15R,04/10R,04/05R,03/30R,05/03R,04/30R,04/28R,04/24R,04/17R
USC00423486,84313,Grouse Creek,10/06S,10/09S,10/13S,10/17S,10/22S,09/25S,09/28S,10/01S,10/04S,10/09S,-4444S,-4444S,-4444S,-4444S,-4444S,05/04S,05/02S,04/29S,04/24S,04/19S,05/19S,05/16S,05/12S,05/08S,05/03S,-4444S,-4444S,-4444S,-4444S,-4444S
USC00423600,84734,Hanksville,11/11R,11/15R,11/18R,11/21R,11/26R,11/01R,11/04R,11/08R,11/12R,11/16R,10/21R,10/25R,10/28R,11/01R,11/07R,04/03R,03/30R,03/23R,03/16R,03/05R,04/20R,04/15R,04/11R,04/04R,03/27R,05/01R,04/28R,04/24R,04/21R,04/14R
USC00423896,84501,Price,10/23R,10/26R,10/29R,11/02R,11/07R,10/12R,10/15R,10/18R,10/22R,10/27R,10/01R,10/04R,10/07R,10/10R,10/16R,04/24R,04/21R,04/16R,04/10R,04/03R,05/09R,05/06R,05/03R,04/30R,04/24R,05/25R,05/22R,05/19R,05/15R,05/10R
USC00423980,84533,Lake Powell,12/12R,12/16R,12/20R,12/24R,12/29R,11/29R,12/03R,12/06R,12/10R,12/14R,11/18R,11/21R,11/24R,11/27R,12/02R,02/07R,02/04R,01/31R,01/25R,01/14R,02/25R,02/20R,02/15R,02/09R,02/03R,03/14R,03/09R,03/04R,02/28R,02/21R
USC00424100,84535,Monticello,11/02S,11/05S,11/08S,11/11S,11/16S,10/22S,10/26S,10/29S,11/01S,11/05S,10/11S,10/14S,10/17S,10/20S,10/25S,04/09S,04/05S,04/01S,03/27S,03/19S,04/24S,04/21S,04/17S,04/13S,04/07S,05/04S,05/02S,04/30S,04/27S,04/22S
USC00424135,84317,Huntsville,10/02S,10/05S,10/09S,10/13S,10/19S,09/21S,09/24S,09/27S,10/01S,10/04S,-4444S,-4444S,-4444S,-4444S,-4444S,05/06S,05/03S,04/30S,04/26S,04/20S,05/22S,05/19S,05/16S,05/12S,05/06S,-4444S,-4444S,-4444S,-4444S,-4444S
USC00424174,84083,Wendover,09/26S,09/29S,10/01S,10/05S,10/11S,09/16S,09/18S,09/21S,09/24S,09/27S,-4444S,-4444S,-4444S,-4444S,-4444S,05/12S,05/08S,05/05S,05/02S,04/27S,05/30S,05/25S,05/21S,05/17S,05/11S,-4444S,-4444S,-4444S,-4444S,-4444S
USC00424342,84035,Jensen,10/23S,10/25S,10/28S,10/31S,11/03S,10/10S,10/13S,10/16S,10/19S,10/23S,09/29S,10/01S,10/04S,10/06S,10/11S,04/16S,04/13S,04/10S,04/07S,04/01S,04/29S,04/27S,04/23S,04/20S,04/15S,05/10S,05/08S,05/05S,05/02S,04/29S
USC00424362,84022,Dugway,10/28S,10/31S,11/03S,11/08S,11/13S,10/15S,10/19S,10/23S,10/26S,11/01S,10/03S,10/06S,10/09S,10/14S,10/20S,04/21S,04/18S,04/13S,04/06S,03/30S,05/04S,05/01S,04/28S,04/24S,04/18S,05/20S,05/16S,05/11S,05/07S,05/01S
USC00424467,84036,Kamas,10/04R,10/07R,10/11R,10/16R,10/21R,09/24R,09/27R,09/30R,10/03R,10/07R,-4444R,-4444R,-4444R,-4444R,-4444R,05/06R,05/03R,04/30R,04/26R,04/19R,05/25R,05/21R,05/17R,05/13R,05/07R,-4444R,-4444R,-4444R,-4444R,-4444R
USC00424508,84741,Kanab,11/14C,11/16C,11/19C,11/22C,11/26C,11/02C,11/04C,11/08C,11/12C,11/16C,10/22C,10/25C,10/28C,11/01C,11/05C,03/22C,03/17C,03/13C,03/07C,02/28C,04/14C,04/10C,04/05C,03/31C,03/24C,05/01C,04/29C,04/25C,04/21C,04/14C
USC00424527,84631,Fillmore,11/11R,11/14R,11/17R,11/20R,11/25R,11/01R,11/04R,11/07R,11/11R,11/16R,10/17R,10/22R,10/26R,10/31R,11/05R,03/31R,03/27R,03/21R,03/14R,03/07R,04/20R,04/15R,04/09R,04/02R,03/26R,05/01R,04/29R,04/25R,04/21R,04/13R
USC00424755,84741,Kanab,10/17R,10/20R,10/23R,10/27R,11/01R,10/03R,10/06R,10/10R,10/14R,10/19R,09/24R,09/26R,09/29R,10/02R,10/06R,05/02R,04/30R,04/26R,04/21R,04/14R,05/17R,05/14R,05/10R,05/05R,04/30R,06/02R,05/31R,05/27R,05/22R,05/17R
USC00424764,84701,Richfield,10/02R,10/05R,10/08R,10/11R,10/16R,09/24R,09/26R,09/28R,10/01R,10/05R,-4444R,-4444R,-4444R,-4444R,-4444R,05/14R,05/10R,05/06R,05/03R,04/29R,05/30R,05/27R,05/23R,05/19R,05/12R,-4444R,-4444R,-4444R,-4444R,-4444R
USC00424856,84038,Laketown,10/19S,10/22S,10/25S,10/29S,11/02S,10/04S,10/07S,10/11S,10/15S,10/19S,09/23S,09/26S,09/28S,10/01S,10/05S,04/27S,04/23S,04/19S,04/15S,04/09S,05/10S,05/07S,05/05S,05/01S,04/27S,05/30S,05/26S,05/22S,05/18S,05/12S
USC00424947,84535,Monticello,10/24R,10/27R,10/30R,11/02R,11/07R,10/13R,10/16R,10/19R,10/22R,10/27R,10/03R,10/06R,10/09R,10/13R,10/17R,04/24R,04/21R,04/17R,04/13R,04/06R,05/05R,05/03R,04/30R,04/27R,04/22R,05/18R,05/15R,05/11R,05/07R,05/03R
USC00424968,84737,Hurricane,11/30S,12/02S,12/05S,12/09S,12/15S,11/16S,11/19S,11/23S,11/26S,12/01S,11/05S,11/08S,11/10S,11/14S,11/18S,02/13S,02/09S,02/04S,01/31S,01/23S,03/04S,02/28S,02/24S,02/19S,02/12S,03/30S,03/25S,03/19S,03/14S,03/05S
USC00425138,84628,Eureka,10/15R,10/18R,10/21R,10/24R,10/30R,10/04R,10/07R,10/10R,10/13R,10/18R,09/26R,09/29R,10/01R,10/04R,10/08R,04/27R,04/23R,04/19R,04/15R,04/08R,05/09R,05/05R,05/02R,04/29R,04/23R,05/21R,05/18R,05/14R,05/11R,05/05R
USC00425148,84747,Loa,10/07R,10/09R,10/13R,10/16R,10/21R,09/27R,09/30R,10/02R,10/05R,10/09R,09/18R,09/21R,09/23R,09/26R,09/29R,05/03R,05/01R,04/29R,04/26R,04/22R,05/19R,05/15R,05/11R,05/07R,05/02R,06/04R,06/01R,05/29R,05/24R,05/19R
USC00425182,84321,Logan,10/26S,10/29S,11/01S,11/05S,11/11S,10/13S,10/16S,10/18S,10/21S,10/25S,10/01S,10/04S,10/06S,10/10S,10/13S,04/05S,04/02S,03/28S,03/21S,03/15S,04/24S,04/20S,04/16S,04/12S,04/07S,05/11S,05/08S,05/05S,05/01S,04/26S
USC00425194,84339,Wellsville,10/19S,10/22S,10/24S,10/28S,11/03S,10/05S,10/08S,10/11S,10/14S,10/19S,09/25S,09/28S,10/01S,10/04S,10/08S,04/14S,04/09S,04/05S,03/31S,03/21S,05/03S,04/30S,04/26S,04/21S,04/14S,05/18S,05/15S,05/12S,05/08S,05/03S
USC00425377,84046,Manila,10/18R,10/21R,10/23R,10/26R,10/30R,10/04R,10/07R,10/10R,10/14R,10/19R,09/25R,09/28R,10/01R,10/03R,10/07R,04/28R,04/25R,04/21R,04/16R,04/10R,05/12R,05/08R,05/05R,05/02R,04/28R,05/30R,05/27R,05/22R,05/18R,05/13R
USC00425402,84642,Manti,10/28R,11/01R,11/03R,11/07R,11/12R,10/14R,10/18R,10/21R,10/24R,10/30R,10/03R,10/05R,10/08R,10/12R,10/17R,04/12R,04/08R,04/03R,03/30R,03/23R,04/30R,04/27R,04/24R,04/19R,04/11R,05/16R,05/12R,05/08R,05/04R,04/30R
USC00425477,84750,Marysvale,10/11S,10/15S,10/18S,10/22S,10/27S,10/01S,10/03S,10/06S,10/09S,10/14S,09/22S,09/24S,09/27S,09/30S,10/03S,04/28S,04/25S,04/21S,04/17S,04/11S,05/14S,05/10S,05/06S,05/02S,04/28S,05/30S,05/26S,05/23S,05/19S,05/13S
USC00425805,84535,Monticello,10/21S,10/23S,10/26S,10/30S,11/03S,10/09S,10/12S,10/15S,10/18S,10/22S,09/30S,10/02S,10/05S,10/07S,10/11S,04/27S,04/24S,04/20S,04/14S,04/09S,05/11S,05/07S,05/04S,05/01S,04/26S,05/24S,05/21S,05/18S,05/14S,05/09S
USC00425826,84050,Morgan,10/17S,10/19S,10/22S,10/26S,10/31S,10/04S,10/06S,10/09S,10/13S,10/17S,09/24S,09/27S,09/29S,10/02S,10/06S,04/19S,04/15S,04/11S,04/07S,04/01S,05/04S,05/01S,04/29S,04/25S,04/19S,05/18S,05/15S,05/12S,05/08S,05/04S
USC00425837,84647,Mount Pleasant,10/17S,10/20S,10/23S,10/26S,10/31S,10/03S,10/06S,10/09S,10/14S,10/18S,09/24S,09/26S,09/29S,10/02S,10/06S,04/27S,04/24S,04/20S,04/16S,04/09S,05/10S,05/06S,05/03S,04/30S,04/26S,05/27S,05/24S,05/20S,05/16S,05/10S
USC00425892,84108,Salt Lake City,10/24R,10/27R,10/30R,11/03R,11/09R,10/10R,10/14R,10/17R,10/20R,10/25R,09/29R,10/02R,10/05R,10/08R,10/13R,04/23R,04/19R,04/15R,04/09R,04/03R,05/06R,05/03R,05/01R,04/27R,04/22R,05/21R,05/18R,05/14R,05/10R,05/05R
USC00425969,84021,Duchesne,10/22S,10/25S,10/27S,10/31S,11/04S,10/10S,10/13S,10/16S,10/19S,10/23S,10/01S,10/03S,10/06S,10/09S,10/13S,04/19S,04/16S,04/12S,04/08S,04/03S,05/01S,04/29S,04/26S,04/22S,04/17S,05/15S,05/12S,05/08S,05/04S,04/30S
